"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"546","regulation of TOR signaling (GO:0032006)","2/67",0.136661234662772,0.342777356411926,0,0,3.18034635521547,6.3296848267767,"FAM83D;LAMTOR4","All","GO_Biological_Process_2018","HET"
"547","regulation of protein localization to plasma membrane (GO:1903076)","2/67",0.136661234662772,0.342777356411926,0,0,3.18034635521547,6.3296848267767,"AGR2;PLS1","All","GO_Biological_Process_2018","HET"
"548","positive regulation of signal transduction (GO:0009967)","4/206",0.138863148001265,0.343072477033963,0,0,2.05406254911205,4.05526662817759,"TGFB2;ELF3;CITED2;KIF7","All","GO_Biological_Process_2018","HET"
"549","positive regulation of T cell activation (GO:0050870)","2/68",0.139952517497768,0.343072477033963,0,0,3.13200063461844,6.15892914569124,"PYCARD;THY1","All","GO_Biological_Process_2018","HET"
"550","COPII-coated vesicle budding (GO:0090114)","2/68",0.139952517497768,0.343072477033963,0,0,3.13200063461844,6.15892914569124,"TRAPPC2L;CTSZ","All","GO_Biological_Process_2018","HET"
"551","response to organic cyclic compound (GO:0014070)","2/69",0.143260914330502,0.343072477033963,0,0,3.08509806986012,5.99461622236244,"CHRNB1;PAQR6","All","GO_Biological_Process_2018","HET"
"552","regulation of endocytosis (GO:0030100)","2/69",0.143260914330502,0.343072477033963,0,0,3.08509806986012,5.99461622236244,"LRSAM1;TSPAN1","All","GO_Biological_Process_2018","HET"
"553","T cell migration (GO:0072678)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"DEFA1","All","GO_Biological_Process_2018","HET"
"554","postsynaptic membrane organization (GO:0001941)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"CHRNB1","All","GO_Biological_Process_2018","HET"
"555","regulation of steroid metabolic process (GO:0019218)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"NR1H4","All","GO_Biological_Process_2018","HET"
"556","DNA strand elongation involved in DNA replication (GO:0006271)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"GINS4","All","GO_Biological_Process_2018","HET"
"557","glucose transmembrane transport (GO:1904659)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"EDNRA","All","GO_Biological_Process_2018","HET"
"558","mRNA transcription from RNA polymerase II promoter (GO:0042789)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"DDIT3","All","GO_Biological_Process_2018","HET"
"559","phosphatidylinositol acyl-chain remodeling (GO:0036149)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"PLA2G5","All","GO_Biological_Process_2018","HET"
"560","regulation of stem cell proliferation (GO:0072091)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"EPCAM","All","GO_Biological_Process_2018","HET"
"561","cardiac ventricle development (GO:0003231)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"ENG","All","GO_Biological_Process_2018","HET"
"562","artery development (GO:0060840)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"ENG","All","GO_Biological_Process_2018","HET"
"563","negative regulation of steroid biosynthetic process (GO:0010894)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"NR1H4","All","GO_Biological_Process_2018","HET"
"564","guanosine-containing compound metabolic process (GO:1901068)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"GNAI3","All","GO_Biological_Process_2018","HET"
"565","regulation of energy homeostasis (GO:2000505)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"LEPR","All","GO_Biological_Process_2018","HET"
"566","protein localization to chromatin (GO:0071168)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"LEMD2","All","GO_Biological_Process_2018","HET"
"567","embryonic heart tube development (GO:0035050)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"CITED2","All","GO_Biological_Process_2018","HET"
"568","negative regulation of transcription regulatory region DNA binding (GO:2000678)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"DDIT3","All","GO_Biological_Process_2018","HET"
"569","positive regulation of immune system process (GO:0002684)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"TGFB2","All","GO_Biological_Process_2018","HET"
"570","positive regulation of macrophage derived foam cell differentiation (GO:0010744)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"ALOX15B","All","GO_Biological_Process_2018","HET"
"571","peptidyl-lysine methylation (GO:0018022)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"SETD4","All","GO_Biological_Process_2018","HET"
"572","positive regulation of response to endoplasmic reticulum stress (GO:1905898)","1/16",0.143762826156366,0.343072477033963,0,0,6.87222222222222,13.3292960966653,"DDIT3","All","GO_Biological_Process_2018","HET"
"573","phospholipid metabolic process (GO:0006644)","2/70",0.14658579329358,0.343072477033963,0,0,3.03957499230059,5.83642290647821,"LGALS13;PLA2G5","All","GO_Biological_Process_2018","HET"
"574","neuropeptide signaling pathway (GO:0007218)","2/70",0.14658579329358,0.343072477033963,0,0,3.03957499230059,5.83642290647821,"PYY;GPR149","All","GO_Biological_Process_2018","HET"
"575","interferon-gamma-mediated signaling pathway (GO:0060333)","2/70",0.14658579329358,0.343072477033963,0,0,3.03957499230059,5.83642290647821,"B2M;HLA-E","All","GO_Biological_Process_2018","HET"
"576","muscle contraction (GO:0006936)","3/137",0.146671497600367,0.343072477033963,0,0,2.3181068342498,4.44974493011889,"CHRNB1;EDNRA;HRC","All","GO_Biological_Process_2018","HET"
"577","regulation of cytosolic calcium ion concentration (GO:0051480)","3/137",0.146671497600367,0.343072477033963,0,0,2.3181068342498,4.44974493011889,"EDNRA;HRC;KNG1","All","GO_Biological_Process_2018","HET"
"578","chemical synaptic transmission (GO:0007268)","5/289",0.148293587121232,0.343072477033963,0,0,1.82827015283188,3.48936561097376,"CHRNB1;SST;GPR149;PMP22;SLC1A6","All","GO_Biological_Process_2018","HET"
"579","regulation of cation channel activity (GO:2001257)","2/71",0.149926533074072,0.343072477033963,0,0,2.99537142423553,5.68404642199845,"HRC;CTSS","All","GO_Biological_Process_2018","HET"
"580","phosphatidylcholine metabolic process (GO:0046470)","2/71",0.149926533074072,0.343072477033963,0,0,2.99537142423553,5.68404642199845,"PHOSPHO1;PLA2G5","All","GO_Biological_Process_2018","HET"
"581","positive regulation of growth (GO:0045927)","2/71",0.149926533074072,0.343072477033963,0,0,2.99537142423553,5.68404642199845,"TGFB2;AGR2","All","GO_Biological_Process_2018","HET"
"582","peptidyl-lysine trimethylation (GO:0018023)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"SETD4","All","GO_Biological_Process_2018","HET"
"583","regulation of cellular protein catabolic process (GO:1903362)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"EZR","All","GO_Biological_Process_2018","HET"
"584","regulation of multicellular organism growth (GO:0040014)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"BBS2","All","GO_Biological_Process_2018","HET"
"585","regulation of tissue remodeling (GO:0034103)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"LEPR","All","GO_Biological_Process_2018","HET"
"586","pharyngeal system development (GO:0060037)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"TGFB2","All","GO_Biological_Process_2018","HET"
"587","positive regulation of focal adhesion assembly (GO:0051894)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"THY1","All","GO_Biological_Process_2018","HET"
"588","embryo development ending in birth or egg hatching (GO:0009792)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"TGFB2","All","GO_Biological_Process_2018","HET"
"589","positive regulation of lymphocyte migration (GO:2000403)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"PYCARD","All","GO_Biological_Process_2018","HET"
"590","positive regulation of interleukin-6 secretion (GO:2000778)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"PYCARD","All","GO_Biological_Process_2018","HET"
"591","N-terminal protein amino acid modification (GO:0031365)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"PDF","All","GO_Biological_Process_2018","HET"
"592","virion assembly (GO:0019068)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"LRSAM1","All","GO_Biological_Process_2018","HET"
"593","defense response to fungus (GO:0050832)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"DEFA4","All","GO_Biological_Process_2018","HET"
"594","positive regulation of response to biotic stimulus (GO:0002833)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"LRSAM1","All","GO_Biological_Process_2018","HET"
"595","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"HRC","All","GO_Biological_Process_2018","HET"
"596","gastrulation (GO:0007369)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"NAT8B","All","GO_Biological_Process_2018","HET"
"597","serine family amino acid metabolic process (GO:0009069)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"AOC1","All","GO_Biological_Process_2018","HET"
"598","regulation of T cell migration (GO:2000404)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"PYCARD","All","GO_Biological_Process_2018","HET"
"599","pigment granule transport (GO:0051904)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"BBS2","All","GO_Biological_Process_2018","HET"
"600","purine-containing compound metabolic process (GO:0072521)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"FHIT","All","GO_Biological_Process_2018","HET"
"601","melanosome transport (GO:0032402)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"BBS2","All","GO_Biological_Process_2018","HET"
"602","regulation of early endosome to late endosome transport (GO:2000641)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"EZR","All","GO_Biological_Process_2018","HET"
"603","cellular response to inorganic substance (GO:0071241)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"AOC1","All","GO_Biological_Process_2018","HET"
"604","positive regulation of cation transmembrane transport (GO:1904064)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"CTSS","All","GO_Biological_Process_2018","HET"
"605","positive regulation of stem cell proliferation (GO:2000648)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"EPCAM","All","GO_Biological_Process_2018","HET"
"606","negative regulation of stress fiber assembly (GO:0051497)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"ARHGAP6","All","GO_Biological_Process_2018","HET"
"607","positive regulation of cellular protein catabolic process (GO:1903364)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"EZR","All","GO_Biological_Process_2018","HET"
"608","positive regulation of natural killer cell mediated immunity (GO:0002717)","1/17",0.152032118102514,0.343072477033963,0,0,6.4423828125,12.1352812097332,"HLA-E","All","GO_Biological_Process_2018","HET"
"609","cell-cell junction organization (GO:0045216)","2/72",0.15328252263351,0.344100584402969,0,0,2.95243081525804,5.53720282346471,"TGFB2;DSG2","All","GO_Biological_Process_2018","HET"
"610","Rho protein signal transduction (GO:0007266)","2/72",0.15328252263351,0.344100584402969,0,0,2.95243081525804,5.53720282346471,"CNKSR1;ARHGAP6","All","GO_Biological_Process_2018","HET"
"611","negative regulation of cell cycle (GO:0045786)","2/72",0.15328252263351,0.344100584402969,0,0,2.95243081525804,5.53720282346471,"HPGD;ALOX15B","All","GO_Biological_Process_2018","HET"
"612","response to lipid (GO:0033993)","3/140",0.153490931235144,0.344100584402969,0,0,2.26699961582789,4.24861525011239,"PAQR6;NOS3;NR1H4","All","GO_Biological_Process_2018","HET"
"613","nucleic acid phosphodiester bond hydrolysis (GO:0090305)","2/73",0.156653161201312,0.34892781872858,0,0,2.91069980089964,5.39562558360236,"ANKLE1;ENPP1","All","GO_Biological_Process_2018","HET"
"614","positive regulation of cytokine secretion (GO:0050715)","2/73",0.156653161201312,0.34892781872858,0,0,2.91069980089964,5.39562558360236,"PYCARD;ALOX15B","All","GO_Biological_Process_2018","HET"
"615","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","3/142",0.158092207883674,0.34892781872858,0,0,2.23415372964786,4.12106818644766,"TGFB2;CLDN8;DSG2","All","GO_Biological_Process_2018","HET"
"616","glucose homeostasis (GO:0042593)","2/74",0.160037858010827,0.34892781872858,0,0,2.87012798138453,5.25906430924954,"HNF4A;LEPR","All","GO_Biological_Process_2018","HET"
"617","modulation by virus of host morphology or physiology (GO:0019048)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"KPNA7","All","GO_Biological_Process_2018","HET"
"618","establishment of melanosome localization (GO:0032401)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"BBS2","All","GO_Biological_Process_2018","HET"
"619","mitotic recombination (GO:0006312)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"XRCC2","All","GO_Biological_Process_2018","HET"
"620","actin filament polymerization (GO:0030041)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"ARHGAP6","All","GO_Biological_Process_2018","HET"
"621","anion transmembrane transport (GO:0098656)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"SLC13A1","All","GO_Biological_Process_2018","HET"
"622","regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"ENG","All","GO_Biological_Process_2018","HET"
"623","phosphatidylglycerol acyl-chain remodeling (GO:0036148)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"PLA2G5","All","GO_Biological_Process_2018","HET"
"624","anterior/posterior axis specification (GO:0009948)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"DDIT3","All","GO_Biological_Process_2018","HET"
"625","regulation of epithelial cell differentiation (GO:0030856)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"ALOX15B","All","GO_Biological_Process_2018","HET"
"626","cell-substrate adherens junction assembly (GO:0007045)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"THY1","All","GO_Biological_Process_2018","HET"
"627","regulation of dephosphorylation (GO:0035303)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"PPP1R14D","All","GO_Biological_Process_2018","HET"
"628","positive regulation of metabolic process (GO:0009893)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"JCHAIN","All","GO_Biological_Process_2018","HET"
"629","anion homeostasis (GO:0055081)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"HNF4A","All","GO_Biological_Process_2018","HET"
"630","focal adhesion assembly (GO:0048041)","1/18",0.16022195757945,0.34892781872858,0,0,6.06311274509804,11.1027428964523,"THY1","All","GO_Biological_Process_2018","HET"
